loan_amnt,int_rate,emp_length,annual_inc,dti,delinq_2yrs,revol_util,total_acc,bad_loan,longest_credit_length,label,ownership_MORTGAGE,ownership_NONE,ownership_OTHER,ownership_OWN,ownership_RENT,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,gender
5000,12.87,7.0,43200.0,14.89,0.0,75.8,13.0,0,6.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27525,22.99,5.0,60000.0,31.14,0.0,13.4,37.0,0,27.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000,6.62,0.0,45000.0,18.83,0.0,14.6,19.0,1,20.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12800,13.11,2.0,80300.0,24.78,0.0,78.30000000000003,12.0,0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6000,11.48,10.0,65000.0,18.11,0.0,82.2,33.0,0,11.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24000,14.65,6.0,120000.0,17.17,0.0,44.8,47.0,0,13.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7875,7.62,0.0,40000.0,15.78,0.0,0.9,28.0,0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000,13.66,0.0,22000.0,28.64,0.0,29.8,21.0,0,15.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30000,20.5,10.0,60000.0,19.82,0.0,59.6,22.0,0,18.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,15.31,10.0,50000.0,19.58,1.0,76.3,27.0,0,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,16.29,7.0,56000.0,31.42,0.0,68.7,35.0,0,10.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,12.12,3.0,152163.6,13.86,0.0,65.0,39.0,0,18.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11025,12.99,6.0,34500.0,10.22,0.0,21.9,23.0,0,6.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24000,12.85,2.0,68000.0,10.08,0.0,51.90000000000001,26.0,1,16.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17000,6.03,2.0,120000.0,8.94,0.0,4.1000000000000005,27.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19750,15.8,1.0,45000.0,21.79,0.0,74.9,23.0,0,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7500,13.35,2.0,35000.0,31.41,0.0,58.2,16.0,0,8.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9500,14.09,7.0,65000.0,17.98,0.0,81.10000000000002,22.0,1,13.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16425,13.99,1.0,112500.0,8.13,0.0,42.8,13.0,0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16800,17.56,8.0,120000.0,13.03,0.0,70.3,23.0,0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,15.95,5.0,171000.0,8.27,0.0,97.8,30.0,1,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,10.15,3.0,92142.0,26.19,0.0,68.8,15.0,0,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6400,11.54,5.0,95000.0,1.83,0.0,23.200000000000006,11.0,0,9.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19500,15.61,4.0,140000.0,7.85,0.0,20.200000000000006,36.0,1,12.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5000,11.71,4.0,55000.0,17.3,0.0,67.4,21.0,0,6.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12400,14.33,4.0,48000.0,9.68,0.0,26.20000000000001,12.0,0,13.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,15.58,0.0,48000.0,20.1,0.0,56.0,12.0,1,7.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12000,19.52,0.0,34000.0,36.7,1.0,25.20000000000001,44.0,0,9.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,14.65,1.0,28000.0,7.59,0.0,71.7,5.0,0,3.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6000,5.42,2.0,35000.0,11.79,1.0,5.6000000000000005,26.0,0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8500,6.99,5.0,38000.0,29.43,0.0,28.3,35.0,0,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,15.99,1.0,72000.0,6.53,0.0,69.7,14.0,0,8.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14550,13.75,10.0,84000.0,19.1,0.0,102.7,38.0,0,19.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7000,7.9,1.0,62320.0,3.89,0.0,13.5,10.0,0,17.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8875,12.99,5.0,27000.0,20.93,0.0,10.7,19.0,0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,14.47,0.0,97000.0,9.93,0.0,55.0,20.0,0,33.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12500,9.67,5.0,79900.0,12.32,0.0,37.1,47.0,0,18.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12800,7.62,4.0,84000.0,4.59,0.0,36.4,26.0,0,33.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4200,17.76,5.0,48000.0,23.73,0.0,13.9,35.0,0,17.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24175,20.49,5.0,80000.0,29.13,0.0,73.4,34.0,0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,13.53,0.0,35000.0,8.64,0.0,73.8,10.0,0,7.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35000,17.77,1.0,206000.0,8.08,0.0,67.5,26.0,0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6700,6.03,3.0,80000.0,7.26,0.0,58.40000000000001,16.0,0,10.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,20.49,10.0,100000.0,24.32,0.0,72.4,30.0,1,14.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5000,6.17,4.0,80000.0,4.72,0.0,41.0,14.0,0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25000,9.76,4.0,95000.0,15.35,0.0,41.6,23.0,0,24.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14000,8.9,10.0,123000.0,21.64,0.0,64.7,42.0,0,18.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,12.99,7.0,65000.0,17.37,2.0,26.8,44.0,0,26.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,17.77,7.0,80000.0,19.79,0.0,65.5,34.0,0,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18000,16.77,2.0,55000.0,11.67,0.0,77.30000000000003,13.0,0,13.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15600,12.69,0.0,60000.0,11.42,0.0,72.0,20.0,0,7.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11700,17.77,5.0,82000.0,30.07,0.0,52.90000000000001,27.0,0,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21600,11.14,8.0,56000.0,27.58,0.0,44.3,37.0,0,28.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24000,10.99,2.0,70000.0,16.64,0.0,49.8,40.0,0,21.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13150,6.03,2.0,72000.0,15.52,0.0,14.3,25.0,0,18.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000,14.75,10.0,35004.0,25.09,0.0,25.4,18.0,0,5.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,8.9,2.0,61104.0,15.62,0.0,78.2,21.0,0,17.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000,14.09,5.0,92000.0,9.54,0.0,71.4,25.0,0,19.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,10.38,3.0,75000.0,8.8,0.0,17.3,40.0,0,15.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5950,11.72,3.0,35427.0,15.38,0.0,42.40000000000001,18.0,0,5.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22000,11.99,7.0,87000.0,12.1,0.0,83.9,29.0,0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33425,10.64,1.0,75000.0,33.15,0.0,36.9,56.0,0,17.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13000,7.9,10.0,53100.0,16.41,0.0,51.1,25.0,0,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,6.76,0.0,25000.0,17.42,0.0,1.4,12.0,0,7.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21000,16.29,2.0,92000.0,22.13,2.0,64.2,28.0,0,16.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13000,12.99,7.0,52000.0,16.52,0.0,86.30000000000003,21.0,0,12.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21000,19.05,8.0,85000.0,12.62,0.0,58.7,57.0,0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,12.12,5.0,50000.0,22.97,0.0,62.8,17.0,0,6.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,6.03,10.0,36000.0,1.67,0.0,8.1,23.0,0,26.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5175,7.9,6.0,43000.0,12.25,0.0,83.4,19.0,1,12.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8000,14.16,10.0,67000.0,17.0,0.0,61.0,21.0,0,15.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26500,23.63,8.0,60000.0,25.28,0.0,80.2,24.0,1,8.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000,13.98,1.0,72000.0,11.35,0.0,78.4,22.0,0,14.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,12.49,3.0,85000.0,13.54,0.0,95.8,20.0,0,16.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1000,15.31,6.0,26000.0,29.45,0.0,37.2,17.0,0,5.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18000,9.17,7.0,163000.0,16.900000000000002,1.0,95.2,42.0,1,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7500,12.12,2.0,75000.0,11.78,0.0,40.40000000000001,16.0,0,16.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17500,10.64,2.0,97500.0,14.68,0.0,72.9,25.0,0,13.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,7.9,10.0,32000.0,9.9,0.0,26.0,13.0,0,8.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24625,22.06,7.0,69600.0,23.62,0.0,95.1,26.0,0,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,12.12,1.0,78000.0,2.27,0.0,24.6,11.0,0,30.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,15.61,0.0,25752.0,17.38,0.0,91.6,29.0,0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5000,13.66,6.0,98000.0,20.67,0.0,60.8,15.0,0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11200,11.14,10.0,66000.0,16.09,0.0,29.4,44.0,0,24.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,11.14,1.0,62400.0,28.25,0.0,60.8,34.0,0,12.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13500,6.03,10.0,60000.0,7.99,0.0,0.2,19.0,0,19.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21000,9.99,6.0,95000.0,16.51,0.0,17.5,54.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35000,15.59,5.0,250000.0,16.54,0.0,63.90000000000001,18.0,0,13.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6800,7.9,1.0,192000.0,9.91,0.0,83.2,16.0,0,27.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9500,7.9,0.0,39000.0,11.72,0.0,2.4000000000000004,13.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19000,7.9,2.0,48790.0,22.09,0.0,13.2,32.0,0,17.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,15.1,0.0,75000.0,8.38,0.0,64.10000000000001,42.0,0,26.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,14.96,5.0,80000.0,20.76,0.0,87.4,23.0,0,9.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7500,10.99,10.0,59000.0,33.2,0.0,78.4,41.0,0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7000,20.31,2.0,40000.0,19.74,0.0,91.2,18.0,1,6.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3500,8.9,10.0,78000.0,8.31,1.0,21.0,22.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12000,10.74,4.0,46000.0,18.86,0.0,96.9,16.0,0,23.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7125,12.39,3.0,19800.0,6.05,0.0,7.5,11.0,0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13250,15.31,0.0,70000.0,25.68,0.0,64.5,21.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9750,12.12,9.0,34000.0,23.08,0.0,32.4,21.0,0,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20500,13.98,10.0,53000.0,18.95,0.0,69.7,62.0,0,11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000,6.62,5.0,74880.0,12.21,0.0,53.40000000000001,10.0,0,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20400,18.25,7.0,121000.0,14.81,0.0,52.40000000000001,20.0,0,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15600,18.25,0.0,87000.0,14.88,1.0,73.5,28.0,0,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14125,14.49,5.0,84000.0,14.8,0.0,67.2,17.0,1,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8000,14.83,6.0,70000.0,3.21,0.0,67.0,20.0,0,9.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1000,22.9,8.0,38000.0,25.65,0.0,59.3,39.0,0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
15000,14.49,10.0,62000.0,26.38,0.0,50.3,33.0,0,24.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15025,10.16,6.0,42000.0,33.51,0.0,22.6,33.0,0,11.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,15.31,10.0,90000.0,14.55,0.0,70.5,31.0,0,16.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,21.98,10.0,89000.0,16.03,1.0,68.60000000000001,37.0,0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16800,10.99,4.0,101000.0,18.94,0.0,66.9,18.0,0,16.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,19.05,1.0,72900.0,14.81,0.0,97.7,20.0,0,15.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8000,12.99,5.0,47000.0,19.67,2.0,40.2,25.0,1,8.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4500,6.91,7.0,780000.0,0.58,0.0,37.7,15.0,0,10.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8700,15.31,1.0,28000.0,22.55,0.0,71.4,41.0,0,19.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,14.46,1.0,55000.0,15.08,6.0,32.4,46.0,0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,10.99,1.0,120000.0,0.92,0.0,5.6000000000000005,30.0,0,8.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21000,10.74,10.0,115000.0,10.69,0.0,33.4,29.0,0,14.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2500,14.72,4.0,37225.0,17.7,0.0,99.6,12.0,0,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,16.29,5.0,30000.0,7.92,0.0,60.5,18.0,1,8.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,6.62,4.0,29000.0,10.84,0.0,10.3,24.0,1,22.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8875,17.27,5.0,26400.0,32.64,0.0,76.3,24.0,0,19.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000,14.64,7.0,62500.0,20.700000000000006,0.0,74.8,20.0,1,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14500,7.51,7.0,150000.0,5.13,0.0,16.5,41.0,0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12000,14.3,1.0,35000.0,28.87,0.0,40.7,17.0,0,5.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,15.31,2.0,60000.0,11.66,0.0,31.1,21.0,0,16.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6000,9.99,6.0,100000.0,10.9,1.0,79.9,39.0,0,11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,15.8,5.0,90000.0,28.69,0.0,80.0,37.0,0,15.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,8.9,10.0,60000.0,17.82,0.0,30.9,20.0,0,21.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,14.65,8.0,55000.0,17.21,0.0,88.0,17.0,0,17.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3200,6.99,6.0,48000.0,11.1,0.0,9.6,11.0,0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8575,14.09,4.0,83000.0,24.94,0.0,52.90000000000001,20.0,0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17500,11.14,10.0,40000.0,18.69,0.0,37.7,17.0,0,18.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26000,7.9,10.0,84000.0,21.39,0.0,45.0,27.0,0,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14800,12.12,9.0,42699.0,23.02,0.0,93.8,23.0,0,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25375,22.95,2.0,62400.0,10.15,0.0,54.6,10.0,0,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,6.62,10.0,66000.0,16.65,0.0,5.9,39.0,0,14.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24250,15.65,10.0,41000.0,10.86,0.0,98.6,15.0,0,12.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000,19.22,5.0,35000.0,12.62,0.0,58.90000000000001,5.0,0,19.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7800,20.49,1.0,75000.0,10.7,0.0,23.70000000000001,12.0,1,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6000,17.57,3.0,65000.0,22.54,0.0,76.2,34.0,1,17.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35000,11.14,10.0,246733.0,8.58,1.0,56.7,63.0,1,26.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5000,10.65,10.0,52000.0,16.080000000000002,0.0,59.5,35.0,0,17.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,10.16,2.0,110000.0,9.41,0.0,39.6,33.0,1,29.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3600,6.54,2.0,68000.0,8.05,0.0,16.3,19.0,0,11.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20000,6.97,8.0,230000.0,7.9300000000000015,0.0,35.6,30.0,0,23.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,12.49,5.0,52500.0,15.06,0.0,83.9,25.0,0,12.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,10.16,3.0,36000.0,16.8,0.0,16.5,16.0,1,11.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,12.12,7.0,90000.0,7.71,0.0,72.9,24.0,0,17.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16500,11.14,10.0,38000.0,14.15,0.0,14.2,33.0,0,23.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,10.65,1.0,40000.0,9.75,0.0,77.10000000000002,6.0,0,6.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,23.43,3.0,38000.0,0.05,0.0,0.0,5.0,0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35000,19.42,1.0,290000.0,8.78,0.0,72.8,24.0,0,11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11000,12.73,3.0,48000.0,17.55,1.0,71.5,19.0,0,9.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18000,17.27,5.0,51546.0,27.73,0.0,48.90000000000001,14.0,0,21.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,12.69,10.0,88000.0,9.67,0.0,8.200000000000001,40.0,0,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,14.64,2.0,70000.0,10.01,2.0,71.8,22.0,0,17.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7000,7.9,3.0,225000.0,6.5,0.0,29.1,23.0,0,18.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30000,11.99,2.0,180000.0,15.71,0.0,12.7,25.0,0,12.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24000,8.9,10.0,75000.0,24.46,0.0,40.40000000000001,21.0,0,20.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24250,12.87,10.0,135000.0,8.08,0.0,73.2,12.0,1,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7750,11.14,10.0,90000.0,12.39,0.0,31.3,52.0,0,16.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11000,13.49,2.0,74000.0,14.01,0.0,46.2,29.0,0,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11000,14.33,10.0,40000.0,26.1,0.0,78.4,20.0,0,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14000,11.14,7.0,110000.0,13.74,0.0,76.60000000000002,17.0,0,9.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11575,21.6,7.0,34000.0,13.13,0.0,49.5,17.0,0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19500,13.67,10.0,55200.0,20.04,0.0,51.8,20.0,0,9.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6500,14.09,4.0,55000.0,15.77,0.0,85.0,20.0,0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,13.23,0.0,45000.0,20.78,0.0,37.3,24.0,0,7.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12000,19.52,2.0,42000.0,33.5,0.0,81.80000000000003,19.0,0,7.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,12.23,0.0,44469.0,16.0,0.0,47.0,34.0,1,28.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9600,15.8,0.0,78000.0,17.31,0.0,73.0,27.0,0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6000,10.16,1.0,46000.0,4.8500000000000005,1.0,26.3,37.0,0,26.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
