index,gender,num_of_prev_attempts,studied_credits,disability,A Level or Equivalent,HE Qualification,Lower Than A Level,No Formal quals,Post Graduate Qualification,0-10%,20-Oct,20-30%,30-40%,40-50%,50-60%,60-70%,70-80%,80-90%,90-100%,0-35,35-55,55<=,label
25111,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25112,1,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25113,1,0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25114,0,0,180,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25115,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25116,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25117,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25118,1,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25119,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25120,1,0,150,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25121,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25122,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25123,1,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25124,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25125,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25126,1,0,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25127,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25128,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25129,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25130,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25131,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25132,1,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25133,1,0,85,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25134,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25135,1,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
25136,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
25137,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25138,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25140,1,0,180,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25141,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25142,1,0,210,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25143,0,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25144,1,0,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25145,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25146,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25147,1,0,120,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25148,1,0,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25149,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25150,1,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25151,1,0,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25152,0,0,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25153,1,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25154,1,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25155,1,0,60,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25156,1,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25157,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25158,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25159,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25160,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25161,0,0,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25162,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25163,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25164,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25165,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25166,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25167,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25168,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25169,1,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25170,1,0,150,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25171,0,0,90,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25172,1,0,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25173,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25174,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25175,1,0,90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25176,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25177,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25178,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25179,1,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25181,0,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
25182,1,0,90,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25183,0,0,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25184,1,0,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25185,1,0,90,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25186,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25187,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25188,0,0,180,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25189,1,0,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25190,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25191,1,0,120,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25192,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25193,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25195,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25196,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25197,1,0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25198,1,0,120,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25199,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25200,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25201,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25202,1,0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25203,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25204,1,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25205,1,0,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25206,1,0,90,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25207,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25208,1,0,240,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25209,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
25210,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25211,1,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25212,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25213,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25214,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25215,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25216,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25217,1,0,150,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25218,1,0,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25219,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25220,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25221,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25222,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25223,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25224,1,0,60,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25225,1,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25226,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25227,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25228,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25229,0,0,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25230,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25231,0,0,150,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25232,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25233,1,0,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25234,1,0,120,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25235,1,0,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
25236,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25237,1,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25238,1,0,180,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25239,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25240,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25241,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25242,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25243,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25244,1,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25245,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25246,1,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
25247,0,0,120,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25248,1,0,90,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25249,1,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25250,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25251,1,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
25252,1,0,180,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25253,1,0,60,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25254,1,0,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25255,1,0,120,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25256,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25257,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
25259,1,0,240,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25260,1,0,120,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
25261,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25262,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25263,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25264,1,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25265,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25266,1,0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25267,1,0,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25268,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25269,1,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25270,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25271,1,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25272,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25273,1,0,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25274,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25275,0,0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25276,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25277,0,0,60,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
25278,1,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25279,0,0,60,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25280,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25281,1,0,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25282,0,0,90,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25283,1,0,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25284,1,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25285,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25286,1,0,150,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25287,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25288,0,0,240,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25289,1,0,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25290,1,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
25291,1,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25292,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25293,1,0,120,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25294,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25295,0,0,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25296,1,0,150,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25297,1,0,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25298,1,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25299,1,0,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25300,1,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25301,1,0,90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25302,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25303,1,0,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25304,1,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25305,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25306,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25307,1,0,150,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25308,1,0,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25311,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25312,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25313,1,0,90,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25314,1,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25315,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25317,1,0,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25319,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25320,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25321,1,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25323,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25324,1,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25325,1,0,90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25326,1,0,150,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25327,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25329,1,0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25330,1,0,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25331,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25332,1,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25333,1,0,120,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25334,1,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
25335,1,0,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25336,1,0,150,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25337,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25338,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
25339,1,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25340,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25341,1,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25344,1,0,120,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25345,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25346,1,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25348,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25350,1,0,90,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25351,1,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25352,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25353,1,0,180,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25354,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25355,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25356,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25357,1,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25358,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25359,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25360,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25361,1,0,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25363,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
25364,1,0,150,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25365,0,0,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25366,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25367,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25368,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25369,1,0,90,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25370,1,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25371,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25372,1,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25373,0,0,120,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25374,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
25375,1,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25376,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25377,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25378,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
25379,1,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25380,1,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25381,1,0,120,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25382,1,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25383,1,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25384,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
25385,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25386,1,0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25387,1,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
25388,1,0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
25389,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25390,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25391,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25392,1,0,60,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
25394,1,0,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25395,1,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
25396,1,0,90,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25397,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25398,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25399,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25400,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25402,1,0,150,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25403,1,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25404,1,0,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25405,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25406,0,0,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
25407,1,0,60,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25409,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25410,1,0,60,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
